stem,storage_day,pred_class,area_um2,circularity,sum_I,npix,I_bg,dry_mass_pg
20110617_10,37,3,32.144,0.5407,150777.0,1548.0,59.0,22.813947682321288
20110617_10,37,1,53.179,0.8922,121265.0,2561.0,59.0,18.34851048698867
20110617_10,37,4,102.204,0.4689,286147.0,4922.0,59.0,43.296674475902755
20110617_10,37,1,61.755,0.8843,148752.0,2974.0,59.0,22.507546546493536
20110617_10,37,2,32.829,0.8942,135999.0,1581.0,59.0,20.577900282191667
20110617_10,37,1,64.039,0.8774,175959.0,3084.0,59.0,26.624216029192592
20110617_10,37,3,27.576,0.7133,105195.0,1328.0,59.0,15.916971596740801
20110617_10,37,1,58.785,0.9135,129903.0,2831.0,59.0,19.65551938144798
20110617_10,37,4,35.279,0.8554,117363.0,1699.0,59.0,17.7581019773591
20110617_3,37,2,28.323,0.8645,129015.0,1364.0,37.0,19.521156809292403
20110617_3,37,2,32.455,0.9023,157780.0,1563.0,37.0,23.873566030075228
20110617_3,37,2,40.325,0.8943,175113.0,1942.0,37.0,26.49620844355789
20110617_3,37,1,28.946,0.7838,65963.0,1394.0,37.0,9.980808949434987
20110617_3,37,1,65.804,0.8806,142631.0,3169.0,37.0,21.581382915677903
20110617_3,37,2,37.314,0.9236,179676.0,1797.0,37.0,27.18663233628975
20110617_3,37,1,44.167,0.8019,106376.0,2127.0,37.0,16.095667765339602
20110617_3,37,2,30.836,0.8505,157159.0,1485.0,37.0,23.77960301508805
20110617_3,37,2,36.629,0.9066,198243.0,1764.0,37.0,29.99599030612374
20110617_3,37,3,142.488,0.3757,387706.0,6862.0,37.0,58.6634858109795
20110617_3,37,1,76.581,0.8782,217936.0,3688.0,37.0,32.97572243839824
20110617_3,37,3,39.308,0.7085,135997.0,1893.0,37.0,20.57759766378591
20110617_3,37,3,108.164,0.4896,345470.0,5209.0,37.0,52.27279031822848
20110617_3,37,1,62.98,0.8374,179275.0,3033.0,37.0,27.12595734593571
20110617_3,37,2,37.252,0.9084,187933.0,1794.0,37.0,28.435992424452575
20110617_3,37,1,72.428,0.888,207303.0,3488.0,37.0,31.366851684197524
20110617_3,37,3,54.03,0.7031,181389.0,2602.0,37.0,27.445825000819596
20110617_3,37,2,45.101,0.8988,214078.0,2172.0,37.0,32.3919715336953
20110617_3,37,2,40.388,0.8373,192960.0,1945.0,37.0,29.196623787319787
20110617_3,37,2,40.18,0.8847,186572.0,1935.0,37.0,28.230060599335758
20110617_3,37,2,35.57,0.8993,172634.0,1713.0,37.0,26.12111292962357
20110617_3,37,1,144.025,0.4642,418271.0,6936.0,37.0,63.28825159694256
20110617_3,37,1,39.744,0.7745,99330.0,1914.0,37.0,15.029543121861913
20110617_3,37,2,39.1,0.8911,177930.0,1883.0,37.0,26.922446468064933
20110617_3,37,1,57.83,0.8554,180279.0,2785.0,37.0,27.277871785625123
20110617_3,37,3,59.699,0.695,172677.0,2875.0,37.0,26.12761922534732
20110617_3,37,3,53.864,0.6151,204662.0,2594.0,37.0,30.967244079396988
20110617_3,37,2,32.269,0.906,159697.0,1554.0,37.0,24.163625771992166
20110617_3,37,2,35.093,0.894,187473.0,1690.0,37.0,28.366390191128744
20110617_3,37,3,50.521,0.8041,168400.0,2433.0,37.0,25.480469764638535
20110617_3,37,2,193.03,0.3452,607516.0,9296.0,37.0,91.92276169557094
20110617_3,37,2,38.851,0.8881,180727.0,1871.0,37.0,27.345658308514427
20110617_3,37,2,35.695,0.9094,174422.0,1719.0,37.0,26.39165378436926
20110617_3,37,1,58.515,0.8585,200809.0,2818.0,37.0,30.384249720708432
20110617_3,37,4,61.817,0.8789,235052.0,2977.0,37.0,35.5655307548564
20110617_3,37,1,74.566,0.8784,248745.0,3591.0,37.0,37.63740766986349
20110617_3,37,2,35.466,0.9007,173673.0,1708.0,37.0,26.27832319141371
20110617_3,37,2,38.809,0.8936,193251.0,1869.0,37.0,29.240654765357256
20110617_3,37,2,36.401,0.8655,177984.0,1753.0,37.0,26.93061716502034
20110617_3,37,2,36.899,0.8854,207732.0,1777.0,37.0,31.43176333223214
20110617_3,37,1,20.703,0.5797,67097.0,997.0,37.0,10.152393585498526
20110617_6,37,2,29.631,0.8539,144080.0,1427.0,45.0,21.800629950647984
20110617_6,37,3,96.743,0.3804,354654.0,4659.0,45.0,53.66241403745912
20110617_6,37,2,40.242,0.8861,198844.0,1938.0,45.0,30.086927137053358
20110617_6,37,3,97.595,0.5089,353280.0,4700.0,45.0,53.45451519270488
20110617_6,37,1,64.122,0.8985,174647.0,3088.0,45.0,26.425698355016788
20110617_6,37,1,38.706,0.7856,99029.0,1864.0,45.0,14.983999051795664
20110617_6,37,3,44.873,0.608,188049.0,2161.0,45.0,28.453544291986415
20110617_6,37,4,90.721,0.5058,356600.0,4369.0,45.0,53.95686174625952
20110617_6,37,2,48.465,0.9085,222459.0,2334.0,45.0,33.660093963014994
20110617_6,37,2,36.276,0.9103,197589.0,1747.0,45.0,29.89703408744159
20110617_6,37,2,35.446,0.8828,161914.0,1707.0,45.0,24.49907827477247
20110617_6,37,3,147.368,0.5056,405382.0,7097.0,45.0,61.33802728104928
20110617_6,37,1,62.917,0.8553,161763.0,3030.0,45.0,24.476230585137905
20110617_6,37,2,37.584,0.9097,183796.0,1810.0,45.0,27.810026252146702
20110617_6,37,1,63.312,0.8993,161990.0,3049.0,45.0,24.51057777419119
20110617_6,37,2,44.914,0.9036,186861.0,2163.0,45.0,28.27378895896747
20110617_6,37,1,54.342,0.8909,155480.0,2617.0,45.0,23.525554863456055
20110617_6,37,4,61.817,0.8945,210894.0,2977.0,45.0,31.910203031732067
20110617_6,37,2,64.018,0.4951,230317.0,3083.0,45.0,34.849081679229535
20110617_6,37,3,37.231,0.6468,159985.0,1793.0,45.0,24.207202822421003
20110617_6,37,2,35.176,0.8894,143864.0,1694.0,45.0,21.767947162826356
20110617_6,37,1,75.023,0.9083,196489.0,3613.0,45.0,29.7305939642759
20110617_6,37,2,40.388,0.8893,211957.0,1945.0,45.0,32.07104471439127
20110617_6,37,2,39.245,0.914,165283.0,1890.0,45.0,25.00883897926812
20110617_6,37,3,53.366,0.649,172749.0,2570.0,45.0,26.138513487954526
20110617_6,37,3,109.078,0.3578,280295.0,5253.0,45.0,42.41121302066127
20110617_6,37,2,37.273,0.8835,156990.0,1795.0,45.0,23.754031759801688
20110617_6,37,1,56.563,0.8812,109372.0,2724.0,45.0,16.548990137161795
20110617_6,37,2,40.512,0.8869,191132.0,1951.0,45.0,28.920030564458983
20110617_6,37,1,72.075,0.8818,175755.0,3471.0,45.0,26.593348951805496
20110617_6,37,2,35.612,0.9313,146016.0,1715.0,45.0,22.0935645674196
20110617_6,37,2,39.931,0.9085,157736.0,1923.0,45.0,23.8669084251486
20110617_6,37,2,42.215,0.9049,187388.0,2033.0,45.0,28.35352890888412
20110617_6,37,2,35.113,0.8917,134669.0,1691.0,45.0,20.376659042364057
20110617_6,37,2,36.941,0.8941,168188.0,1779.0,45.0,25.448392213628424
20110617_6,37,3,44.707,0.7094,148533.0,2153.0,45.0,22.474409831063276
20110617_6,37,2,43.523,0.9174,164630.0,2096.0,45.0,24.91003406978885
20110617_6,37,3,34.054,0.7804,134575.0,1640.0,45.0,20.362435977293533
20110617_6,37,1,38.207,0.6577,108108.0,1840.0,45.0,16.357735304724127
20110617_8,37,1,34.553,0.7902,49892.0,1664.0,64.0,7.549118749984239
20110617_8,37,2,18.792,0.8959,65268.0,905.0,64.0,9.875649053434847
20110617_8,37,2,22.613,0.8191,89187.0,1089.0,64.0,13.49481387707136
20110617_8,37,4,58.827,0.6265,178980.0,2833.0,64.0,27.08132113108673
20110617_8,37,1,61.381,0.8963,97546.0,2956.0,64.0,14.759607503927738
20110617_8,37,1,69.085,0.8859,144258.0,3327.0,64.0,21.82756298876025
20110617_8,37,3,37.086,0.6104,106147.0,1786.0,64.0,16.061017957880566
20110617_8,37,2,29.548,0.9063,100162.0,1423.0,64.0,15.155432378656327
20110617_8,37,3,60.965,0.3376,193554.0,2936.0,64.0,29.28650145382926
20110617_8,37,1,57.934,0.9111,120210.0,2790.0,64.0,18.188879277952488
20110617_8,37,1,53.303,0.9031,123847.0,2567.0,64.0,18.739190848819412
20110617_8,37,2,33.431,0.9119,122701.0,1610.0,64.0,18.565790502321338
20110617_8,37,1,47.759,0.9001,79350.0,2300.0,64.0,12.006385248361449
20110617_8,37,2,29.445,0.9216,121321.0,1418.0,64.0,18.356983802349834
20110617_8,37,2,31.666,0.9195,118526.0,1525.0,64.0,17.9340745803061
20110617_8,37,2,33.93,0.8901,130645.0,1634.0,64.0,19.76779080998338
20110617_8,37,1,58.723,0.8944,117753.0,2828.0,64.0,17.817112566481484
20110617_8,37,2,26.018,0.8992,108332.0,1253.0,64.0,16.391628566168777
20110617_8,37,1,50.375,0.8601,115349.0,2426.0,64.0,17.45336524276301
20110617_8,37,1,61.36,0.8951,121650.0,2955.0,64.0,18.406764530096662
20110617_8,37,1,54.757,0.8897,130667.0,2637.0,64.0,19.771119612446697
20110617_8,37,2,29.424,0.9025,93492.0,1417.0,64.0,14.146199995460725
20110617_8,37,1,57.207,0.8956,162255.0,2755.0,64.0,24.550674712953835
20110617_8,37,3,49.316,0.7267,97362.0,2375.0,64.0,14.731766610598202
20110617_8,37,3,47.198,0.6007,142370.0,2273.0,64.0,21.54189121372677
20110617_8,37,2,30.42,0.9253,102564.0,1465.0,64.0,15.518877083969045
20110617_8,37,1,60.343,0.8987,117570.0,2906.0,64.0,17.789422982354825
20110617_8,37,2,32.933,0.9126,132796.0,1586.0,64.0,20.093256905373746
20110617_8,37,2,26.537,0.8882,125855.0,1278.0,64.0,19.04301972819824
20110617_8,37,2,29.528,0.9132,147752.0,1422.0,64.0,22.356237343615636
20110617_8,37,1,59.74,0.9098,143337.0,2877.0,64.0,21.688207212909703
20110617_8,37,1,57.975,0.914,135735.0,2792.0,64.0,20.5379546526319
20110617_8,37,1,85.406,0.7377,250664.0,4113.0,64.0,37.92777003018619
20110617_8,37,1,64.911,0.9074,120452.0,3126.0,64.0,18.22549610504894
20110617_8,37,4,18.875,0.7362,31760.0,909.0,64.0,4.805580283402137
20110617_8,37,1,17.754,0.7049,50166.0,855.0,64.0,7.590577471572784
20110617_9,37,2,29.341,0.836,141975.0,1413.0,39.0,21.48212407859
20110617_9,37,1,37.086,0.7954,61987.0,1786.0,39.0,9.379203558792453
20110617_9,37,3,34.947,0.6503,119045.0,1683.0,39.0,18.01260405659973
20110617_9,37,3,45.039,0.7284,187572.0,2169.0,39.0,28.38136980221366
20110617_9,37,3,38.581,0.604,186558.0,1858.0,39.0,28.227942270495465
20110617_9,37,1,66.447,0.8728,168043.0,3200.0,39.0,25.426452379211128
20110617_9,37,2,38.477,0.9027,179966.0,1853.0,39.0,27.23051200512434
20110617_9,37,1,78.013,0.8819,189621.0,3757.0,39.0,28.691402358910477
20110617_9,37,1,85.946,0.8798,243101.0,4139.0,39.0,36.783418528820626
20110617_9,37,2,30.981,0.8573,164081.0,1492.0,39.0,24.826965317408884
20110617_9,37,2,33.784,0.8932,196161.0,1627.0,39.0,29.680964545731946
20110617_9,37,1,73.071,0.8387,177350.0,3519.0,39.0,26.834687130395753
20110617_9,37,3,42.236,0.5918,141138.0,2034.0,39.0,21.3554782757812
20110617_9,37,3,42.713,0.8059,177164.0,2057.0,39.0,26.806543618660463
20110617_9,37,4,50.542,0.8961,206977.0,2434.0,39.0,31.317524884059328
20110617_9,37,1,72.345,0.882,193554.0,3484.0,39.0,29.28650145382926
20110617_9,37,2,36.567,0.9051,197322.0,1761.0,39.0,29.856634530273194
20110617_9,37,2,36.318,0.9085,188157.0,1749.0,39.0,28.469885685897232
20110617_9,37,3,41.883,0.8126,185225.0,2017.0,39.0,28.02624710305922
20110617_9,37,1,72.241,0.8727,182701.0,3479.0,39.0,27.644342674995396
20110617_9,37,3,39.64,0.6281,168305.0,1909.0,39.0,25.466095390365137
20110617_9,37,1,89.185,0.8631,249057.0,4295.0,39.0,37.684616141161406
20110617_9,37,3,37.813,0.6677,175130.0,1821.0,39.0,26.49878070000681
20110617_9,37,1,62.814,0.8901,128416.0,3025.0,39.0,19.43052259676854
20110617_9,37,3,35.653,0.5119,158877.0,1717.0,39.0,24.039552225632285
20110627_1,47,2,33.058,0.9034,176152.0,1592.0,32.0,26.653418705348027
20110627_1,47,2,34.76,0.8315,200018.0,1674.0,32.0,30.264564141232015
20110627_1,47,2,30.088,0.8683,135670.0,1449.0,32.0,20.528119554444835
20110627_1,47,2,28.032,0.9142,131744.0,1350.0,32.0,19.934079623946197
20110627_1,47,2,34.158,0.899,165294.0,1645.0,32.0,25.010503380499777
20110627_1,47,1,67.278,0.8954,195866.0,3240.0,32.0,29.636328330882968
20110627_1,47,2,35.549,0.8865,178163.0,1712.0,32.0,26.957701512335486
20110627_1,47,2,32.414,0.8772,155638.0,1561.0,32.0,23.549461717510763
20110627_1,47,2,36.754,0.8962,190581.0,1770.0,32.0,28.83665919367326
20110627_1,47,3,42.319,0.6606,202580.0,2038.0,32.0,30.652218319005193
20110627_1,47,2,34.179,0.8802,211929.0,1646.0,32.0,32.06680805671069
20110627_1,47,2,37.086,0.8856,199306.0,1786.0,32.0,30.156831988782947
20110627_1,47,1,62.564,0.8849,154890.0,3013.0,32.0,23.43628243375809
20110627_1,47,3,33.784,0.7998,172513.0,1627.0,32.0,26.10280451607534
20110627_1,47,1,69.438,0.8567,182806.0,3344.0,32.0,27.660230141297582
20110627_1,47,1,73.59,0.8953,192049.0,3544.0,32.0,29.05878110349802
20110627_1,47,2,29.133,0.901,145672.0,1403.0,32.0,22.041514201629603
20110627_1,47,2,33.037,0.897,203330.0,1591.0,32.0,30.765700221163623
20110627_1,47,2,22.883,0.8276,98074.0,1102.0,32.0,14.839498763047269
20110627_1,47,2,30.981,0.9087,174321.0,1492.0,32.0,26.37637155487859
20110627_1,47,3,34.553,0.7979,181134.0,1664.0,32.0,27.407241154085728
20110627_1,47,3,33.328,0.7938,192824.0,1605.0,32.0,29.17604573572839
20110627_1,47,2,35.57,0.9033,194939.0,1713.0,32.0,29.496064699815154
20110627_1,47,3,29.673,0.8535,148950.0,1429.0,32.0,22.53750576866336
20110627_1,47,2,38.976,0.8845,218504.0,1877.0,32.0,33.06166606563289
20110627_1,47,2,35.466,0.89,181538.0,1708.0,32.0,27.468370072048398
20110627_1,47,3,35.425,0.7846,225797.0,1706.0,32.0,34.16516408222142
20110627_1,47,2,34.49,0.8991,180559.0,1661.0,32.0,27.32023836243094
20110627_1,47,2,31.77,0.8654,170767.0,1530.0,32.0,25.838618647850527
20110627_1,47,2,38.456,0.8854,213601.0,1852.0,32.0,32.31979704392254
20110627_1,47,2,21.72,0.7756,107509.0,1046.0,32.0,16.267101092200264
20110627_1,47,2,36.131,0.8745,235605.0,1740.0,32.0,35.64920474404788
20110627_1,47,3,53.013,0.7175,146837.0,2553.0,32.0,22.217789422982356
20110627_1,47,3,33.971,0.6967,169315.0,1636.0,32.0,25.618917685271814
20110627_1,47,2,31.978,0.9154,209674.0,1540.0,32.0,31.725605804221026
20110627_1,47,2,36.878,0.8871,191514.0,1776.0,32.0,28.97783067995834
20110627_1,47,3,47.863,0.6854,173000.0,2305.0,32.0,26.176492097876885
20110627_1,47,2,37.792,0.8855,184136.0,1820.0,32.0,27.861471381125188
20110627_1,47,3,42.692,0.8193,205543.0,2056.0,32.0,31.100547487132417
20110627_1,47,1,69.604,0.8946,191398.0,3352.0,32.0,28.960278812424505
20110627_1,47,1,58.578,0.8839,171750.0,2821.0,32.0,25.987355594279506
20110627_1,47,3,39.37,0.7497,100069.0,1896.0,32.0,15.141360622788682
20110627_1,47,3,33.141,0.7863,170987.0,1596.0,32.0,25.871906672483668
20110627_1,47,3,37.003,0.7498,192274.0,1782.0,32.0,29.092825674145548
20110627_1,47,1,41.613,0.6952,108527.0,2004.0,32.0,16.42113386072997
20110627_10,47,1,32.269,0.6082,76147.0,1554.0,37.0,11.521741871543531
20110627_10,47,3,34.781,0.5956,176453.0,1675.0,37.0,26.698962775414273
20110627_10,47,2,34.034,0.89,149183.0,1639.0,37.0,22.572760812933915
20110627_10,47,2,37.48,0.8703,162241.0,1805.0,37.0,24.548556384113542
20110627_10,47,2,30.877,0.8953,169093.0,1487.0,37.0,25.585327042232922
20110627_10,47,2,30.358,0.8874,149736.0,1462.0,37.0,22.65643480212539
20110627_10,47,2,27.555,0.8624,142567.0,1327.0,37.0,21.57169912669372
20110627_10,47,3,35.965,0.7033,174763.0,1732.0,37.0,26.44325022255062
20110627_10,47,3,38.539,0.6687,154043.0,1856.0,37.0,23.308123538920512
20110627_10,47,3,37.48,0.8124,137594.0,1805.0,37.0,20.819238460781918
20110627_10,47,2,36.961,0.8907,171452.0,1780.0,37.0,25.94226545182189
20110627_10,47,2,34.74,0.8614,153526.0,1673.0,37.0,23.22989668103264
20110627_10,47,3,35.404,0.8418,148013.0,1705.0,37.0,22.395729045566767
20110627_10,47,2,36.546,0.9017,170228.0,1760.0,37.0,25.757062987499342
20110627_10,47,2,35.321,0.8475,152821.0,1701.0,37.0,23.123223693003716
20110627_10,47,2,26.33,0.8299,122036.0,1268.0,37.0,18.465169882407533
20110627_10,47,3,35.259,0.683,165236.0,1698.0,37.0,25.001727446732858
20110627_10,47,3,40.927,0.7672,194326.0,1971.0,37.0,29.403312158451
20110627_10,47,2,22.841,0.8615,99703.0,1100.0,37.0,15.08598145453537
20110627_10,47,2,35.632,0.8662,162865.0,1716.0,37.0,24.642973326709352
20110627_10,47,2,32.061,0.8688,125681.0,1544.0,37.0,19.016691926897483
20110627_10,47,2,32.933,0.8872,148769.0,1586.0,37.0,22.51011880294246
20110627_10,47,2,34.719,0.8913,180903.0,1672.0,37.0,27.372288728220934
20110627_10,47,2,35.695,0.8835,139629.0,1719.0,37.0,21.127152688638446
20110627_10,47,2,32.123,0.8614,160068.0,1547.0,37.0,24.219761486259866
20110627_10,47,3,45.143,0.7372,135561.0,2174.0,37.0,20.511626851331144
20110627_10,47,1,71.722,0.8802,166089.0,3454.0,37.0,25.130794196787704
20110627_10,47,2,34.823,0.8738,160170.0,1677.0,37.0,24.235195024953413
20110627_10,47,2,32.269,0.89,147460.0,1554.0,37.0,22.31205505637529
20110627_10,47,2,32.165,0.8733,121671.0,1549.0,37.0,18.4099420233571
20110627_10,47,1,65.575,0.8873,129958.0,3158.0,37.0,19.663841387606265
20110627_10,47,3,36.318,0.6994,162736.0,1749.0,37.0,24.623454439538104
20110627_10,47,3,59.657,0.7947,133093.0,2873.0,37.0,20.138195738628486
20110627_10,47,2,30.13,0.8666,144758.0,1451.0,37.0,21.9032175901992
20110627_10,47,2,36.027,0.8709,145009.0,1735.0,37.0,21.941196200121553
20110627_10,47,3,27.16,0.7415,106547.0,1308.0,37.0,16.121541639031722
20110627_10,47,2,34.013,0.8392,132918.0,1638.0,37.0,20.111716628124853
20110627_10,47,3,41.26,0.7001,192723.0,1987.0,37.0,29.160763506237725
20110627_10,47,2,37.127,0.9053,149358.0,1788.0,37.0,22.599239923437548
20110627_10,47,2,34.345,0.8953,158798.0,1654.0,37.0,24.02759879860493
20110627_10,47,3,49.545,0.7259,139781.0,2386.0,37.0,21.150151687475887
20110627_10,47,2,44.063,0.889,152623.0,2122.0,37.0,23.093264470833894
20110627_10,47,4,34.511,0.8456,143564.0,1662.0,37.0,21.722554401962984
20110627_10,47,2,31.189,0.8971,102992.0,1502.0,37.0,15.583637422800784
20110627_10,47,3,69.915,0.3923,296387.0,3367.0,37.0,44.84608071337246
20110627_10,47,3,36.899,0.6925,143367.0,1777.0,37.0,21.69274648899604
20110627_10,47,3,46.555,0.8112,75396.0,2242.0,37.0,11.408108660182227
20110627_10,47,2,33.514,0.8753,173302.0,1614.0,37.0,26.222187477146008
20110627_10,47,2,32.705,0.8938,143977.0,1575.0,37.0,21.78504510275156
20110627_10,47,1,55.276,0.8736,126968.0,2662.0,37.0,19.211426871001343
20110627_10,47,3,53.22,0.6904,121793.0,2563.0,37.0,18.428401746108204
20110627_10,47,3,33.618,0.8347,114060.0,1619.0,37.0,17.258327680253394
20110627_3,47,2,15.574,0.6612,60192.0,750.0,48.0,9.10760353962662
20110627_3,47,2,28.199,0.8248,133732.0,1358.0,48.0,20.234882319267463
20110627_3,47,2,28.884,0.8629,126893.0,1391.0,48.0,19.2000786807855
20110627_3,47,2,33.66,0.8684,190643.0,1621.0,48.0,28.84604036425169
20110627_3,47,1,48.777,0.7442,80291.0,2349.0,48.0,12.148767208269552
20110627_3,47,2,30.773,0.8722,146464.0,1482.0,48.0,22.161351090308898
20110627_3,47,3,36.089,0.653,136408.0,1738.0,48.0,20.639785746168727
20110627_3,47,2,30.587,0.8869,142340.0,1473.0,48.0,21.537351937640437
20110627_3,47,3,47.489,0.7156,150869.0,2287.0,48.0,22.827868128986054
20110627_3,47,3,44.25,0.576,135273.0,2131.0,48.0,20.46804980090231
20110627_3,47,2,34.636,0.9128,181751.0,1668.0,48.0,27.500598932261394
20110627_3,47,2,35.549,0.9057,142839.0,1712.0,48.0,21.61285522987651
20110627_3,47,2,39.266,0.9025,170159.0,1891.0,48.0,25.746622652500765
20110627_3,47,2,31.21,0.8905,162784.0,1503.0,48.0,24.630717281276247
20110627_3,47,3,74.006,0.6692,155684.0,3564.0,48.0,23.556421940843148
20110627_3,47,2,35.799,0.8702,173327.0,1724.0,48.0,26.225970207217955
20110627_3,47,2,39.308,0.8779,163349.0,1893.0,48.0,24.71620698090226
20110627_3,47,2,36.588,0.9112,180711.0,1762.0,48.0,27.34323736126838
20110627_3,47,2,36.172,0.9117,136799.0,1742.0,48.0,20.698947644493987
20110627_3,47,2,42.526,0.8867,144870.0,2048.0,48.0,21.920164220921524
20110627_3,47,2,34.719,0.8953,157396.0,1672.0,48.0,23.815463296170112
20110627_3,47,2,35.217,0.9081,152745.0,1696.0,48.0,23.111724193584998
20110627_3,47,4,50.396,0.879,138744.0,2427.0,48.0,20.993244044091504
20110627_3,47,2,32.808,0.9182,144809.0,1580.0,48.0,21.910934359545973
20110627_3,47,1,66.572,0.8356,157874.0,3206.0,48.0,23.88778909514575
20110627_3,47,3,39.578,0.7931,130834.0,1906.0,48.0,19.796388249327308
20110627_3,47,2,30.234,0.8826,123963.0,1456.0,48.0,18.756742716353248
20110627_3,47,3,49.254,0.6872,192491.0,2372.0,48.0,29.12565977117005
20110627_3,47,2,35.466,0.8767,172161.0,1708.0,48.0,26.049543676662324
20110627_3,47,2,30.005,0.9008,138774.0,1445.0,48.0,20.99778332017784
20110627_3,47,3,98.986,0.4136,310307.0,4767.0,48.0,46.95230481743284
20110627_3,47,3,45.869,0.6361,156788.0,2209.0,48.0,23.72346730082035
20110627_3,47,2,35.446,0.9128,146007.0,1707.0,48.0,22.0922027845937
20110627_3,47,3,33.888,0.5649,159392.0,1632.0,48.0,24.117476465114404
20110627_3,47,3,80.775,0.4328,336645.0,3890.0,48.0,50.937486602831
20110627_3,47,2,35.093,0.8621,188517.0,1690.0,48.0,28.52435699893327
20110627_3,47,3,42.277,0.5304,176759.0,2036.0,48.0,26.745263391494912
20110627_3,47,1,81.357,0.8592,197505.0,3918.0,48.0,29.884324114399845
20110627_3,47,3,38.706,0.8488,158368.0,1864.0,48.0,23.962535841367433
20110627_3,47,3,126.852,0.2081,492574.0,6109.0,48.0,74.53097929837924
20110627_3,47,3,31.064,0.587,139683.0,1496.0,48.0,21.13532338559385
20110627_3,47,3,43.087,0.7072,172555.0,2075.0,48.0,26.109159502596217
20110627_3,47,3,39.702,0.6535,175773.0,1912.0,48.0,26.5960725174573
20110627_3,47,3,40.533,0.8279,151464.0,1952.0,48.0,22.917897104698405
20110627_3,47,3,47.157,0.6262,168935.0,2271.0,48.0,25.561420188178214
20110627_3,47,3,35.342,0.5881,154170.0,1702.0,48.0,23.327339807686002
20110627_3,47,2,43.004,0.8966,166610.0,2071.0,48.0,25.209626291487094
20110627_3,47,2,29.881,0.8866,137708.0,1439.0,48.0,20.836487709909996
20110627_3,47,2,37.335,0.8877,190082.0,1798.0,48.0,28.76115590143719
20110627_3,47,2,34.553,0.8875,164173.0,1664.0,48.0,24.840885764073647
20110627_3,47,2,18.107,0.6524,76842.0,872.0,48.0,11.626901767543673
20110627_4,47,2,35.84,0.8522,140605.0,1726.0,39.0,21.274830470647277
20110627_4,47,2,36.442,0.8925,149857.0,1755.0,39.0,22.67474321567362
20110627_4,47,2,31.957,0.8487,128246.0,1539.0,39.0,19.404800032279297
20110627_4,47,2,33.556,0.8747,157561.0,1616.0,39.0,23.840429314644968
20110627_4,47,2,34.366,0.8181,152733.0,1655.0,39.0,23.109908483150463
20110627_4,47,1,75.688,0.8833,151592.0,3645.0,39.0,22.937264682666775
20110627_4,47,2,34.283,0.8977,149844.0,1651.0,39.0,22.672776196036203
20110627_4,47,3,65.098,0.6002,195180.0,3135.0,39.0,29.53253021770873
20110627_4,47,2,29.839,0.8927,130572.0,1437.0,39.0,19.756745238173295
20110627_4,47,2,30.337,0.8868,112831.0,1461.0,39.0,17.072368669916454
20110627_4,47,2,30.254,0.8252,128406.0,1457.0,39.0,19.429009504739764
20110627_4,47,3,67.029,0.7298,167450.0,3228.0,39.0,25.33672602190453
20110627_4,47,2,29.777,0.8496,151017.0,1434.0,39.0,22.850261891011982
20110627_4,47,2,33.971,0.8969,153151.0,1636.0,39.0,23.173155729953425
20110627_4,47,3,40.678,0.6304,121500.0,1959.0,39.0,18.38406814966498
20110627_4,47,2,33.784,0.9143,165487.0,1627.0,39.0,25.039706056655213
20110627_4,47,2,36.006,0.8951,145967.0,1734.0,39.0,22.08615041647858
20110627_4,47,2,32.331,0.879,163113.0,1557.0,39.0,24.680498009023076
20110627_4,47,2,36.629,0.8998,151751.0,1764.0,39.0,22.961322845924364
20110627_4,47,3,35.009,0.7999,144858.0,1686.0,39.0,21.91834851048699
20110627_4,47,1,70.787,0.8885,169263.0,3409.0,39.0,25.61104960672217
20110627_4,47,2,40.035,0.8631,171140.0,1928.0,39.0,25.89505698052399
20110627_4,47,1,59.491,0.8588,162900.0,2865.0,39.0,24.648269148810083
20110627_4,47,3,33.224,0.8991,149723.0,1600.0,39.0,22.65446778248798
20110627_4,47,3,70.683,0.7936,176840.0,3404.0,39.0,26.75751943692802
20110627_4,47,2,31.417,0.8609,140464.0,1513.0,39.0,21.25349587304149
20110627_4,47,2,16.072,0.7062,85340.0,774.0,39.0,12.912727373600074
20110627_4,47,3,38.809,0.8592,198130.0,1869.0,39.0,29.978892366198536
20110627_4,47,2,35.653,0.847,169546.0,1717.0,39.0,25.65387011113661
20110627_4,47,3,33.161,0.7348,133121.0,1597.0,39.0,20.142432396309065
20110627_4,47,3,36.276,0.8035,176636.0,1747.0,39.0,26.72665235954093
20110627_4,47,3,37.564,0.8738,178086.0,1809.0,39.0,26.94605070371389
20110627_4,47,2,33.701,0.8718,138444.0,1623.0,39.0,20.947851283228133
20110627_4,47,3,36.152,0.6355,124914.0,1741.0,39.0,18.90063776829013
20110627_4,47,2,34.968,0.849,162415.0,1684.0,39.0,24.574884185414298
20110627_4,47,3,46.285,0.5494,203082.0,2229.0,39.0,30.728175538849904
20110627_4,47,1,71.888,0.8209,177757.0,3462.0,39.0,26.896269975967055
20110627_4,47,2,35.736,0.9007,179098.0,1721.0,39.0,27.099175617026326
20110627_4,47,2,32.331,0.8614,139568.0,1557.0,39.0,21.117922827262895
20110627_4,47,2,37.626,0.9079,203724.0,1812.0,39.0,30.825316047097512
20110627_4,47,3,35.3,0.529,168678.0,1700.0,39.0,25.522533723038595
20110627_4,47,3,37.314,0.719,170704.0,1797.0,39.0,25.82908616806922
20110627_4,47,3,36.961,0.6381,152146.0,1780.0,39.0,23.021089981061134
