stem,storage_day,pred_class,class_name,area_px2,area_um2,circularity,V_phi_rad_px2,V_phi_rad_um2,dry_mass_pg
20110516_3,5,1,discocyte,1150.0,23.88,0.63,124849.0,2592.4658,1373.9705
20110516_3,5,4,stomatocyte,1858.0,38.581,0.7641,249306.0,5176.7917,2743.6269
20110516_3,5,4,stomatocyte,2249.0,46.7,0.6815,332788.0,6910.2796,3662.3512
20110516_3,5,4,stomatocyte,1532.0,31.812,0.2679,213073.0,4424.4204,2344.8807
20110516_5,5,1,discocyte,1142.0,23.713,0.4723,156812.0,3256.1714,1725.7251
20110516_5,5,1,discocyte,6397.0,132.832,0.3706,885796.0,18393.3856,9748.2362
20110516_5,5,1,discocyte,3424.0,71.099,0.8466,433012.0,8991.4119,4765.3221
20110516_5,5,1,discocyte,1609.0,33.411,0.7545,223114.0,4632.9198,2455.3825
20110516_5,5,1,discocyte,3664.0,76.082,0.8393,472817.0,9817.9552,5203.3784
20110516_5,5,1,discocyte,2619.0,54.383,0.8142,336432.0,6985.9466,3702.4536
20110516_5,5,1,discocyte,3268.0,67.859,0.8115,422621.0,8775.6448,4650.9685
20110516_5,5,1,discocyte,3588.0,74.504,0.7988,451955.0,9384.7597,4973.7909
20110516_5,5,1,discocyte,3072.0,63.789,0.7871,382226.0,7936.8503,4206.4192
20110516_5,5,1,discocyte,3669.0,76.186,0.7833,446705.0,9275.7445,4916.0143
20110516_5,5,1,discocyte,2655.0,55.131,0.8127,309132.0,6419.0672,3402.0155
20110516_5,5,1,discocyte,1506.0,31.272,0.7768,205148.0,4259.8592,2257.6656
20110516_5,5,1,discocyte,3687.0,76.56,0.7402,422297.0,8768.917,4647.4029
20110516_5,5,1,discocyte,7428.0,154.241,0.3877,879552.0,18263.7302,9679.5206
20110516_5,5,1,discocyte,3092.0,64.205,0.7999,388968.0,8076.8466,4280.6153
20110516_5,5,1,discocyte,3284.0,68.192,0.7509,420552.0,8732.6824,4628.1991
20110516_5,5,1,discocyte,2890.0,60.01,0.7946,339402.0,7047.618,3735.1386
20110516_5,5,1,discocyte,6944.0,144.191,0.3649,815811.0,16940.1604,8978.0472
20110516_5,5,1,discocyte,3521.0,73.113,0.8113,379243.0,7874.9088,4173.5911
20110516_5,5,1,discocyte,2927.0,60.779,0.7822,369186.0,7666.0771,4062.9133
20110516_5,5,1,discocyte,3117.0,64.724,0.8431,420104.0,8723.3797,4623.2688
20110516_5,5,1,discocyte,3275.0,68.005,0.8115,360853.0,7493.044,3971.2081
20110516_5,5,1,discocyte,6154.0,127.787,0.3904,669742.0,13907.0654,7370.5494
20110516_5,5,1,discocyte,3285.0,68.212,0.7956,375461.0,7796.3763,4131.97
20110516_5,5,1,discocyte,1399.0,29.05,0.694,156596.0,3251.6862,1723.348
20110516_5,5,1,discocyte,3156.0,65.534,0.779,348525.0,7237.0554,3835.5378
20110516_5,5,1,discocyte,2866.0,59.512,0.7735,358528.0,7444.7658,3945.6214
20110516_5,5,1,discocyte,3595.0,74.649,0.8133,398028.0,8264.9758,4380.3211
20110516_5,5,1,discocyte,6921.0,143.713,0.3995,734196.0,15245.4404,8079.8694
20110516_5,5,1,discocyte,1771.0,36.774,0.6855,221026.0,4589.5629,2432.4039
20110516_5,5,1,discocyte,2059.0,42.755,0.7198,211455.0,4390.8229,2327.0745
20110516_5,5,3,spherocyte,876.0,18.19,0.3315,116161.0,2412.0611,1278.3585
20110516_5,5,4,stomatocyte,1697.0,35.238,0.8326,286321.0,5945.4012,3150.9791
20110516_5,5,4,stomatocyte,1726.0,35.84,0.3111,264290.0,5487.9316,2908.5267
20110516_6,5,1,discocyte,3347.0,69.5,0.7839,422722.0,8777.742,4652.08
20110516_6,5,1,discocyte,3422.0,71.057,0.8004,406511.0,8441.1237,4473.677
20110516_6,5,1,discocyte,3455.0,71.742,0.4394,442431.0,9186.9957,4868.9787
20110516_6,5,1,discocyte,2982.0,61.921,0.8022,366356.0,7607.3127,4031.7689
20110516_6,5,1,discocyte,3010.0,62.502,0.8069,349523.0,7257.7787,3846.5208
20110516_6,5,1,discocyte,6487.0,134.701,0.4008,730063.0,15159.6195,8034.3855
20110516_6,5,1,discocyte,3490.0,72.469,0.8171,394203.0,8185.5504,4338.2268
20110516_6,5,1,discocyte,3647.0,75.729,0.8203,400486.0,8316.0157,4407.3716
20110516_6,5,1,discocyte,3685.0,76.518,0.7053,436766.0,9069.363,4806.6351
20110516_6,5,1,discocyte,3360.0,69.77,0.7579,380436.0,7899.6813,4186.7202
20110516_6,5,1,discocyte,3500.0,72.677,0.5708,441548.0,9168.6603,4859.2612
20110516_6,5,1,discocyte,6072.0,126.084,0.4948,699315.0,14521.1431,7696.002
20110516_6,5,1,discocyte,3235.0,67.174,0.7818,335624.0,6969.1686,3693.5615
20110516_6,5,1,discocyte,2826.0,58.681,0.8226,330550.0,6863.8079,3637.7218
20110516_6,5,1,discocyte,2955.0,61.36,0.7967,322875.0,6704.438,3553.258
20110516_6,5,1,discocyte,3771.0,78.304,0.7967,399346.0,8292.3438,4394.8258
20110516_6,5,1,discocyte,3492.0,72.511,0.7811,388940.0,8076.2652,4280.3072
20110516_6,5,1,discocyte,6852.0,142.28,0.4549,727327.0,15102.807,8004.2757
20110516_6,5,1,discocyte,3468.0,72.012,0.8212,393973.0,8180.7745,4335.6956
20110516_6,5,1,discocyte,2906.0,60.343,0.8372,335460.0,6965.7632,3691.7567
20110516_6,5,1,discocyte,6399.0,132.874,0.461,660608.0,13717.3996,7270.0292
20110516_6,5,1,discocyte,3455.0,71.742,0.7519,331003.0,6873.2144,3642.7071
20110516_6,5,1,discocyte,3302.0,68.565,0.7479,383986.0,7973.3963,4225.7881
20110516_6,5,1,discocyte,3163.0,65.679,0.7979,349831.0,7264.1742,3849.9104
20110516_6,5,3,spherocyte,1317.0,27.347,0.3341,195586.0,4061.3061,2152.4352
20110516_6,5,3,spherocyte,1746.0,36.255,0.263,239931.0,4982.1216,2640.4545
20110516_6,5,4,stomatocyte,1673.0,34.74,0.5876,211858.0,4399.1911,2331.5095
20110516_6,5,4,stomatocyte,1726.0,35.84,0.6908,214008.0,4443.8355,2355.1704
20110516_6,5,4,stomatocyte,2377.0,49.358,0.7495,370573.0,7694.8779,4078.1773
20110516_6,5,4,stomatocyte,2126.0,44.146,0.7943,274384.0,5697.5316,3019.6118
20110516_6,5,4,stomatocyte,2482.0,51.538,0.7127,298429.0,6196.8215,3284.2284
20110516_7,5,1,discocyte,2739.0,56.875,0.7652,406313.0,8437.0122,4471.498
20110516_7,5,1,discocyte,1657.0,34.407,0.6473,244449.0,5075.937,2690.1754
20110516_7,5,1,discocyte,4598.0,95.477,0.2739,657094.0,13644.4321,7231.3574
20110516_7,5,1,discocyte,3334.0,69.23,0.7612,475503.0,9873.7294,5232.938
20110516_7,5,1,discocyte,6375.0,132.376,0.2802,910767.0,18911.9037,10023.0435
20110516_7,5,1,discocyte,8277.0,171.87,0.2084,1252854.0,26015.2753,13787.7307
20110516_7,5,1,discocyte,2681.0,55.67,0.7271,468496.0,9728.2304,5155.8255
20110516_7,5,1,discocyte,3400.0,70.6,0.7943,457897.0,9508.1442,5039.1829
20110516_7,5,1,discocyte,1657.0,34.407,0.7998,259245.0,5383.1732,2853.0062
20110516_7,5,1,discocyte,2842.0,59.014,0.7911,394664.0,8195.123,4343.3001
20110516_7,5,1,discocyte,7039.0,146.163,0.4411,925304.0,19213.7618,10183.024
20110516_7,5,1,discocyte,3523.0,73.154,0.7713,451885.0,9383.3062,4973.0205
20110516_7,5,1,discocyte,2649.0,55.006,0.7888,366218.0,7604.4472,4030.2502
20110516_7,5,1,discocyte,2886.0,59.927,0.7647,389663.0,8091.2782,4288.2638
20110516_7,5,1,discocyte,3176.0,65.949,0.8054,429625.0,8921.0815,4728.0479
20110516_7,5,1,discocyte,3711.0,77.058,0.7993,498397.0,10349.119,5484.8878
20110516_7,5,1,discocyte,3555.0,73.819,0.7842,465955.0,9675.467,5127.8617
20110516_7,5,1,discocyte,3447.0,71.576,0.786,467350.0,9704.434,5143.2137
20110516_7,5,1,discocyte,2960.0,61.464,0.3178,396821.0,8239.9127,4367.038
20110516_7,5,1,discocyte,3570.0,74.13,0.825,449466.0,9333.0761,4946.3993
20110516_7,5,1,discocyte,1646.0,34.179,0.8003,241260.0,5009.7181,2655.0802
20110516_7,5,1,discocyte,3182.0,66.074,0.7803,423281.0,8789.3495,4658.2319
20110516_7,5,1,discocyte,3621.0,75.189,0.7603,458453.0,9519.6894,5045.3018
20110516_7,5,1,discocyte,3854.0,80.028,0.7646,483952.0,10049.1713,5325.9197
20110516_7,5,1,discocyte,1738.0,36.089,0.7131,235527.0,4890.6734,2591.9882
20110516_7,5,1,discocyte,3723.0,77.307,0.7648,470252.0,9764.6934,5175.1504
20110516_7,5,1,discocyte,7299.0,151.562,0.4383,911705.0,18931.3811,10033.3662
20110516_7,5,1,discocyte,4178.0,86.755,0.7619,479671.0,9960.2772,5278.8071
20110516_7,5,1,discocyte,2986.0,62.004,0.8088,385914.0,8013.4309,4247.0059
20110516_7,5,1,discocyte,3974.0,82.519,0.8186,476497.0,9894.3697,5243.877
20110516_7,5,1,discocyte,2674.0,55.525,0.7992,342636.0,7114.7714,3770.729
20110516_7,5,1,discocyte,2587.0,53.719,0.829,294322.0,6111.5404,3239.0306
20110516_7,5,1,discocyte,3486.0,72.386,0.7992,409103.0,8494.9461,4502.2021
20110516_7,5,1,discocyte,2717.0,56.418,0.8178,333080.0,6916.3429,3665.5646
20110516_7,5,1,discocyte,2582.0,53.615,0.8038,349244.0,7251.9853,3843.4504
20110516_7,5,3,spherocyte,1100.0,22.841,0.6805,174391.0,3621.196,1919.183
20110516_7,5,4,stomatocyte,1744.0,36.214,0.5514,311303.0,6464.1476,3425.9075
20110516_7,5,4,stomatocyte,1976.0,41.031,0.5864,291596.0,6054.9355,3209.0308
20110519_1,8,1,discocyte,1475.0,30.628,0.5578,143842.0,2986.8518,1582.9895
20110519_1,8,1,discocyte,3346.0,69.479,0.8206,323552.0,6718.4958,3560.7085
20110519_1,8,1,discocyte,2437.0,50.604,0.8029,270775.0,5622.5914,2979.8945
20110519_1,8,1,discocyte,3251.0,67.506,0.7956,296641.0,6159.694,3264.5513
20110519_1,8,1,discocyte,3316.0,68.856,0.7916,339531.0,7050.2967,3736.5583
20110519_1,8,1,discocyte,2871.0,59.616,0.6092,287256.0,5964.8163,3161.2689
20110519_1,8,1,discocyte,3583.0,74.4,0.6991,388293.0,8062.8304,4273.1869
20110519_1,8,1,discocyte,3262.0,67.735,0.7463,333254.0,6919.956,3667.4795
20110519_1,8,1,discocyte,1621.0,33.66,0.5894,177367.0,3682.9921,1951.9341
20110519_1,8,1,discocyte,3104.0,64.454,0.7666,321653.0,6679.0634,3539.8098
20110519_1,8,1,discocyte,2682.0,55.691,0.641,368799.0,7658.0412,4058.6543
20110519_1,8,1,discocyte,3561.0,73.943,0.8241,396412.0,8231.4199,4362.537
20110519_1,8,1,discocyte,2581.0,53.594,0.806,275562.0,5721.9926,3032.5757
20110519_1,8,1,discocyte,3738.0,77.619,0.8153,440987.0,9157.0113,4853.0874
20110519_1,8,1,discocyte,2962.0,61.505,0.8103,337932.0,7017.0938,3718.9612
20110519_1,8,1,discocyte,3746.0,77.785,0.7861,401965.0,8346.7269,4423.648
20110519_1,8,1,discocyte,3097.0,64.309,0.776,397080.0,8245.2908,4369.8883
20110519_1,8,1,discocyte,3501.0,72.698,0.8057,334881.0,6953.7403,3685.3848
20110519_1,8,1,discocyte,2494.0,51.787,0.5213,335050.0,6957.2496,3687.2446
20110519_1,8,1,discocyte,3351.0,69.583,0.8175,336374.0,6984.7422,3701.8153
20110519_1,8,1,discocyte,3201.0,66.468,0.798,383965.0,7972.9603,4225.557
20110519_1,8,1,discocyte,3356.0,69.687,0.8255,393053.0,8161.6709,4325.571
20110519_1,8,1,discocyte,3798.0,78.865,0.787,390013.0,8098.5458,4292.1156
20110519_1,8,1,discocyte,1421.0,29.507,0.7053,170519.0,3540.7946,1876.5714
20110519_1,8,1,discocyte,3316.0,68.856,0.7319,369468.0,7671.9328,4066.0167
20110519_1,8,1,discocyte,6869.0,142.633,0.4885,786341.0,16328.2215,8653.7281
20110519_1,8,1,discocyte,2038.0,42.319,0.2575,240788.0,4999.9171,2649.8859
20110519_1,8,1,discocyte,3002.0,62.336,0.8091,360643.0,7488.6834,3968.8971
20110519_1,8,1,discocyte,3442.0,71.472,0.7914,364110.0,7560.675,4007.0516
20110519_1,8,1,discocyte,2680.0,55.65,0.7348,325013.0,6748.8332,3576.7868
20110519_1,8,4,stomatocyte,1613.0,33.494,0.6984,212076.0,4403.7178,2333.9086
20110519_1,8,4,stomatocyte,734.0,15.241,0.5915,82414.0,1711.3111,906.9708
20110519_10,8,1,discocyte,1285.0,26.683,0.7049,127408.0,2645.6029,1402.1324
20110519_10,8,1,discocyte,2761.0,57.332,0.68,279860.0,5811.2397,3079.8755
20110519_10,8,1,discocyte,2720.0,56.48,0.8123,279976.0,5813.6484,3081.1521
20110519_10,8,1,discocyte,7415.0,153.971,0.1467,738113.0,15326.7762,8122.9762
20110519_10,8,1,discocyte,3705.0,76.934,0.7512,410386.0,8521.5873,4516.3216
20110519_10,8,1,discocyte,3517.0,73.03,0.7756,353414.0,7338.5746,3889.3415
20110519_10,8,1,discocyte,4562.0,94.729,0.166,525093.0,10903.4564,5778.6788
20110519_10,8,1,discocyte,3397.0,70.538,0.8341,330829.0,6869.6013,3640.7923
20110519_10,8,1,discocyte,4758.0,98.799,0.3107,479766.0,9962.2498,5279.8525
20110519_10,8,1,discocyte,6113.0,126.935,0.4618,614447.0,12758.8752,6762.0247
20110519_10,8,1,discocyte,876.0,18.19,0.6149,104850.0,2177.1903,1153.8803
20110519_10,8,1,discocyte,3325.0,69.043,0.7616,323907.0,6725.8673,3564.6152
20110519_10,8,1,discocyte,3432.0,71.265,0.5474,371065.0,7705.0942,4083.5918
20110519_10,8,1,discocyte,4012.0,83.308,0.7396,434176.0,9015.5821,4778.132
20110519_10,8,1,discocyte,3525.0,73.196,0.7101,369189.0,7666.1394,4062.9463
20110519_10,8,1,discocyte,4039.0,83.869,0.7836,379088.0,7871.6903,4171.8853
20110519_10,8,1,discocyte,3304.0,68.607,0.7768,328084.0,6812.6019,3610.5834
20110519_10,8,1,discocyte,3645.0,75.688,0.8017,389886.0,8095.9087,4290.718
20110519_10,8,1,discocyte,2607.0,54.134,0.7755,302224.0,6275.6239,3325.9926
20110519_10,8,1,discocyte,3143.0,65.264,0.8257,368978.0,7661.7581,4060.6242
20110519_10,8,1,discocyte,2341.0,48.61,0.7101,278421.0,5781.3592,3064.0392
20110519_10,8,1,discocyte,3127.0,64.932,0.8001,325193.0,6752.5709,3578.7678
20110519_10,8,1,discocyte,6511.0,135.2,0.4636,677202.0,14061.9709,7452.6471
20110519_10,8,1,discocyte,2705.0,56.169,0.815,312154.0,6481.8185,3435.2728
20110519_10,8,1,discocyte,2161.0,44.873,0.7649,217973.0,4526.1679,2398.8055
20110519_10,8,3,spherocyte,1444.0,29.984,0.2281,170977.0,3550.3049,1881.6118
20110519_10,8,3,spherocyte,4802.0,99.713,0.5081,546283.0,11343.4627,6011.876
20110519_10,8,3,spherocyte,3066.0,63.665,0.7187,323700.0,6721.569,3562.3372
20110519_10,8,4,stomatocyte,2074.0,43.066,0.808,251969.0,5232.0884,2772.9334
20110519_10,8,4,stomatocyte,1014.0,21.056,0.5066,123696.0,2568.5239,1361.2816
20110519_10,8,4,stomatocyte,1219.0,25.312,0.4165,152233.0,3161.0893,1675.333
20110519_4,8,1,discocyte,1816.0,37.709,0.6857,177015.0,3675.6828,1948.0603
20110519_4,8,1,discocyte,2691.0,55.878,0.768,284387.0,5905.242,3129.6954
20110519_4,8,1,discocyte,3488.0,72.428,0.7185,366232.0,7604.7379,4030.4043
20110519_4,8,1,discocyte,5597.0,116.221,0.4257,581667.0,12078.2047,6401.2789
20110519_4,8,1,discocyte,3420.0,71.016,0.7287,348628.0,7239.1942,3836.6713
20110519_4,8,1,discocyte,3305.0,68.628,0.7856,347490.0,7215.5638,3824.1475
20110519_4,8,1,discocyte,6196.0,128.659,0.443,649322.0,13483.048,7145.8261
20110519_4,8,1,discocyte,6482.0,134.597,0.387,713754.0,14820.9662,7854.904
20110519_4,8,1,discocyte,3285.0,68.212,0.7902,339642.0,7052.6016,3737.7798
20110519_4,8,1,discocyte,1582.0,32.85,0.7715,168903.0,3507.2387,1858.7873
20110519_4,8,1,discocyte,3695.0,76.726,0.776,383984.0,7973.3548,4225.7661
20110519_4,8,1,discocyte,3213.0,66.717,0.843,369927.0,7681.4639,4071.068
20110519_4,8,1,discocyte,2440.0,50.666,0.6448,287792.0,5975.9462,3167.1676
20110519_4,8,1,discocyte,5437.0,112.898,0.3842,578819.0,12019.0666,6369.9365
20110519_4,8,1,discocyte,3311.0,68.752,0.7745,351241.0,7293.4526,3865.4275
20110519_4,8,1,discocyte,5718.0,118.733,0.4083,610099.0,12668.5898,6714.1747
20110519_4,8,1,discocyte,3655.0,75.895,0.7683,409493.0,8503.0443,4506.4941
20110519_4,8,1,discocyte,3587.0,74.483,0.784,377870.0,7846.3988,4158.4812
20110519_4,8,1,discocyte,4039.0,83.869,0.7346,450024.0,9344.6629,4952.5401
20110519_4,8,1,discocyte,3928.0,81.564,0.8148,407184.0,8455.0984,4481.0834
20110519_4,8,1,discocyte,2830.0,58.764,0.7195,301786.0,6266.529,3321.1724
20110519_4,8,1,discocyte,3885.0,80.671,0.8182,440079.0,9138.1568,4843.0948
20110519_4,8,1,discocyte,2856.0,59.304,0.7138,290845.0,6039.3412,3200.766
20110519_4,8,1,discocyte,3987.0,82.789,0.7629,402585.0,8359.601,4430.4712
20110519_4,8,1,discocyte,3875.0,80.464,0.7312,394436.0,8190.3886,4340.791
20110519_4,8,1,discocyte,2148.0,44.603,0.8029,243192.0,5049.8357,2676.342
20110519_4,8,1,discocyte,6337.0,131.587,0.4277,661868.0,13743.5633,7283.8956
20110519_4,8,1,discocyte,3508.0,72.843,0.8032,385456.0,8003.9206,4241.9655
20110519_4,8,2,echinocyte,1604.0,33.307,0.7471,193493.0,4017.8454,2129.4016
20110519_4,8,3,spherocyte,2138.0,44.395,0.6955,238831.0,4959.2803,2628.349
20110519_4,8,3,spherocyte,2410.0,50.043,0.8486,317053.0,6583.5453,3489.1866
20110519_4,8,3,spherocyte,1679.0,34.864,0.6301,258078.0,5358.9406,2840.1633
20110519_4,8,3,spherocyte,2767.0,57.456,0.5001,321623.0,6678.4405,3539.4797
20110519_4,8,4,stomatocyte,2383.0,49.483,0.7899,297189.0,6171.0731,3270.5821
20110519_5,8,1,discocyte,1029.0,21.367,0.7324,71862.0,1492.2008,790.8455
20110519_5,8,1,discocyte,2463.0,51.144,0.6981,180975.0,3757.9115,1991.6403
20110519_5,8,1,discocyte,3412.0,70.85,0.7417,282920.0,5874.78,3113.5509
20110519_5,8,1,discocyte,1301.0,27.015,0.5068,111246.0,2310.0021,1224.2687
20110519_5,8,1,discocyte,2851.0,59.2,0.8509,232161.0,4820.7791,2554.9452
20110519_5,8,1,discocyte,3333.0,69.209,0.8295,277120.0,5754.3441,3049.7216
20110519_5,8,1,discocyte,3533.0,73.362,0.7657,281687.0,5849.177,3099.9817
20110519_5,8,1,discocyte,2862.0,59.429,0.8334,242882.0,5043.3986,2672.9304
20110519_5,8,1,discocyte,3514.0,72.968,0.807,262787.0,5456.7221,2891.9861
20110519_5,8,1,discocyte,3150.0,65.409,0.7981,254249.0,5279.4322,2798.0249
20110519_5,8,1,discocyte,2800.0,58.141,0.8281,255797.0,5311.5761,2815.0608
20110519_5,8,1,discocyte,3465.0,71.95,0.8088,295640.0,6138.9084,3253.5353
20110519_5,8,1,discocyte,1802.0,37.418,0.7765,151025.0,3136.0054,1662.0389
20110519_5,8,1,discocyte,2484.0,51.58,0.5807,189932.0,3943.9019,2090.2126
20110519_5,8,1,discocyte,983.0,20.412,0.4454,92165.0,1913.7887,1014.2811
20110519_5,8,1,discocyte,3529.0,73.279,0.7474,267726.0,5559.2795,2946.3401
20110519_5,8,1,discocyte,3263.0,67.756,0.7227,288431.0,5989.2149,3174.1998
20110519_5,8,1,discocyte,3427.0,71.161,0.824,309389.0,6424.4038,3404.8438
20110519_5,8,1,discocyte,3396.0,70.517,0.6831,360339.0,7482.3709,3965.5515
20110519_5,8,1,discocyte,2399.0,49.815,0.7651,225314.0,4678.6024,2479.5936
20110519_5,8,1,discocyte,7172.0,148.925,0.419,667206.0,13854.4058,7342.6406
20110519_5,8,1,discocyte,3205.0,66.551,0.7503,233771.0,4854.2104,2572.6634
20110519_5,8,1,discocyte,6292.0,130.652,0.4288,559152.0,11610.685,6153.5001
20110519_5,8,1,discocyte,910.0,18.896,0.7226,70306.0,1459.8907,773.7216
20110519_5,8,3,spherocyte,2321.0,48.195,0.5496,245215.0,5091.8429,2698.6052
20110519_5,8,4,stomatocyte,990.0,20.557,0.7687,107972.0,2242.0181,1188.2381
20110519_5,8,4,stomatocyte,1195.0,24.814,0.3611,128032.0,2658.5602,1408.9996
20110519_5,8,4,stomatocyte,1828.0,37.958,0.7053,176606.0,3667.19,1943.5592
20110519_5,8,4,stomatocyte,1749.0,36.318,0.649,184673.0,3834.6998,2032.337
20110519_5,8,4,stomatocyte,1572.0,32.642,0.5682,198305.0,4117.7656,2182.358
20110519_7,8,1,discocyte,2076.0,43.108,0.5707,188904.0,3922.5557,2078.8994
20110519_7,8,1,discocyte,2917.0,60.571,0.7998,199682.0,4146.3588,2197.5119
20110519_7,8,1,discocyte,1819.0,37.771,0.5852,142500.0,2958.9854,1568.2207
20110519_7,8,1,discocyte,3700.0,76.83,0.7412,281318.0,5841.5148,3095.9208
20110519_7,8,1,discocyte,3131.0,65.015,0.6607,227648.0,4727.0675,2505.2794
20110519_7,8,1,discocyte,4892.0,101.581,0.4104,347348.0,7212.6152,3822.5848
20110519_7,8,1,discocyte,3547.0,73.653,0.7609,301822.0,6267.2765,3321.5685
20110519_7,8,1,discocyte,2807.0,58.287,0.7219,200188.0,4156.8658,2203.0805
20110519_7,8,1,discocyte,9429.0,195.791,0.2452,743314.0,15434.774,8180.2135
20110519_7,8,1,discocyte,2898.0,60.176,0.8023,237486.0,4931.3517,2613.5472
20110519_7,8,1,discocyte,3033.0,62.98,0.7955,223702.0,4645.1295,2461.8534
20110519_7,8,1,discocyte,1447.0,30.047,0.5897,116005.0,2408.8218,1276.6417
20110519_7,8,1,discocyte,6723.0,139.602,0.4541,541860.0,11251.6199,5963.2006
20110519_7,8,1,discocyte,1484.0,30.815,0.7344,128829.0,2675.1097,1417.7706
20110519_7,8,1,discocyte,2122.0,44.063,0.7437,173367.0,3599.9328,1907.9139
20110519_7,8,1,discocyte,3430.0,71.223,0.7645,299480.0,6218.6453,3295.7947
20110519_7,8,1,discocyte,1337.0,27.763,0.7556,134034.0,2783.1905,1475.0519
20110519_7,8,1,discocyte,2880.0,59.803,0.7358,281567.0,5846.6853,3098.6611
20110519_7,8,1,discocyte,1698.0,35.259,0.7092,176907.0,3673.4402,1946.8718
20110519_7,8,1,discocyte,3526.0,73.217,0.7908,329708.0,6846.324,3628.4556
20110519_7,8,1,discocyte,3445.0,71.535,0.702,555291.0,11530.5121,6111.0095
20110519_7,8,1,discocyte,3775.0,78.387,0.7386,370861.0,7700.8582,4081.3467
20110519_7,8,1,discocyte,6713.0,139.394,0.3925,680284.0,14125.968,7486.5647
20110519_7,8,1,discocyte,3722.0,77.287,0.7924,408150.0,8475.1572,4491.7143
20110519_7,8,1,discocyte,2752.0,57.145,0.7636,275430.0,5719.2516,3031.1231
20110519_7,8,1,discocyte,1274.0,26.454,0.6988,122403.0,2541.675,1347.0521
20110519_7,8,1,discocyte,3617.0,75.106,0.7413,308873.0,6413.6892,3399.1652
20110519_7,8,1,discocyte,3970.0,82.436,0.7943,365692.0,7593.5249,4024.4616
20110519_7,8,1,discocyte,1330.0,27.617,0.6517,158074.0,3282.3766,1739.6135
20110519_7,8,3,spherocyte,2722.0,56.522,0.7686,254307.0,5280.6365,2798.6632
20110519_7,8,3,spherocyte,2641.0,54.84,0.7222,254978.0,5294.5697,2806.0476
20110519_7,8,3,spherocyte,2141.0,44.457,0.3038,247086.0,5130.6938,2719.1957
20110519_7,8,3,spherocyte,1705.0,35.404,0.5132,184369.0,3828.3873,2028.9915
20110519_7,8,4,stomatocyte,1649.0,34.241,0.6534,168679.0,3502.5874,1856.3221
20110519_7,8,4,stomatocyte,2398.0,49.794,0.7235,295595.0,6137.974,3253.0401
20110519_7,8,4,stomatocyte,2612.0,54.238,0.7543,318923.0,6622.3755,3509.766
20110519_8,8,1,discocyte,2614.0,54.279,0.7484,188502.0,3914.2082,2074.4754
20110519_8,8,1,discocyte,3200.0,66.447,0.753,282241.0,5860.6807,3106.0785
20110519_8,8,1,discocyte,2759.0,57.29,0.7878,239237.0,4967.7108,2632.817
20110519_8,8,1,discocyte,3711.0,77.058,0.8141,308330.0,6402.4139,3393.1895
20110519_8,8,1,discocyte,3196.0,66.364,0.7434,250332.0,5198.0964,2754.9181
20110519_8,8,1,discocyte,3362.0,69.811,0.7795,240274.0,4989.244,2644.2293
20110519_8,8,1,discocyte,4819.0,100.066,0.3858,409057.0,8493.9909,4501.6959
20110519_8,8,1,discocyte,3925.0,81.502,0.7482,327356.0,6797.4851,3602.5717
20110519_8,8,1,discocyte,7432.0,154.324,0.559,624085.0,12959.0064,6868.0915
20110519_8,8,1,discocyte,3320.0,68.939,0.4326,296558.0,6157.9705,3263.6379
20110519_8,8,1,discocyte,3660.0,75.999,0.7329,321766.0,6681.4099,3541.0534
20110519_8,8,1,discocyte,6824.0,141.699,0.3449,661975.0,13745.7851,7285.0731
20110519_8,8,1,discocyte,3644.0,75.667,0.7438,286507.0,5949.2634,3153.0261
20110519_8,8,1,discocyte,2018.0,41.903,0.7766,174913.0,3632.0352,1924.9277
20110519_8,8,1,discocyte,3728.0,77.411,0.7792,338262.0,7023.9462,3722.5929
20110519_8,8,1,discocyte,3340.0,69.354,0.7465,277522.0,5762.6916,3054.1456
20110519_8,8,1,discocyte,3134.0,65.077,0.7639,273861.0,5686.6716,3013.8561
20110519_8,8,1,discocyte,2167.0,44.997,0.3048,198247.0,4116.5613,2181.7197
20110519_8,8,1,discocyte,2677.0,55.587,0.8104,309530.0,6427.3316,3406.3955
20110519_8,8,1,discocyte,3080.0,63.956,0.8323,301387.0,6258.2438,3316.7813
20110519_8,8,1,discocyte,3384.0,70.268,0.8013,329097.0,6833.6367,3621.7315
20110519_8,8,1,discocyte,3776.0,78.408,0.7991,359605.0,7467.1295,3957.4738
20110519_8,8,1,discocyte,4690.0,97.387,0.4639,450851.0,9361.8354,4961.6413
20110519_8,8,1,discocyte,1369.0,28.427,0.5957,136322.0,2830.7004,1500.2315
20110519_8,8,4,stomatocyte,2539.0,52.722,0.7813,306864.0,6371.9727,3377.056
20110519_8,8,4,stomatocyte,2253.0,46.783,0.757,252993.0,5253.3516,2784.2026
20110519_8,8,4,stomatocyte,2054.0,42.651,0.6383,263458.0,5470.6553,2899.3705
20110519_8,8,4,stomatocyte,1232.0,25.582,0.5462,157885.0,3278.452,1737.5335
20110519_8,8,4,stomatocyte,2653.0,55.089,0.6312,298937.0,6207.37,3289.819
20110523_2,12,1,discocyte,1001.0,20.786,0.5886,106476.0,2210.9539,1171.7745
20110523_2,12,1,discocyte,3135.0,65.098,0.7925,335110.0,6958.4955,3687.9049
20110523_2,12,1,discocyte,8935.0,185.534,0.3158,911514.0,18927.415,10031.2642
20110523_2,12,1,discocyte,3398.0,70.559,0.7596,356284.0,7398.1696,3920.926
